"time","r_11.y","r_22.y","y_11.y","y_22.y","IE_1.y","IE_2.y","IAE_1.y","IAE_2.y"
4073,0,1,3.29286e-8,1,-7.03304,19.8376,49.9755,100.428
4074,0,1,3.15868e-8,1,-7.03304,19.8376,49.9755,100.428
4075,0,1,3.06821e-8,1,-7.03304,19.8376,49.9755,100.428
4076,0,1,2.96233e-8,1,-7.03304,19.8376,49.9755,100.428
4077,0,1,2.87868e-8,1,-7.03304,19.8376,49.9755,100.428
4078,0,1,2.81234e-8,1,-7.03304,19.8376,49.9755,100.428
4079,0,1,2.69222e-8,1,-7.03304,19.8376,49.9755,100.428
4080,0,1,2.60936e-8,1,-7.03304,19.8376,49.9755,100.428
4081,0,1,2.54169e-8,1,-7.03304,19.8376,49.9755,100.428
4082,0,1,2.46791e-8,1,-7.03304,19.8376,49.9755,100.428
4083,0,1,2.39243e-8,1,-7.03304,19.8376,49.9755,100.428
4084,0,1,2.31769e-8,1,-7.03304,19.8376,49.9755,100.428
4085,0,1,2.25033e-8,1,-7.03304,19.8376,49.9755,100.428
4086,0,1,2.18459e-8,1,-7.03304,19.8376,49.9755,100.428
4087,0,1,2.11093e-8,1,-7.03304,19.8376,49.9755,100.428
4088,0,1,2.04595e-8,1,-7.03304,19.8376,49.9755,100.428
4089,0,1,1.98041e-8,1,-7.03304,19.8376,49.9755,100.428
4090,0,1,1.90603e-8,1,-7.03304,19.8376,49.9755,100.428
4091,0,1,1.84545e-8,1,-7.03304,19.8376,49.9755,100.428
4092,0,1,1.78701e-8,1,-7.03304,19.8376,49.9755,100.428
4093,0,1,1.72985e-8,1,-7.03304,19.8376,49.9755,100.428
4094,0,1,1.67295e-8,1,-7.03304,19.8376,49.9755,100.428
4095,0,1,1.61647e-8,1,-7.03304,19.8376,49.9755,100.428
4096,0,1,1.56073e-8,1,-7.03304,19.8376,49.9755,100.428
4097,0,1,1.50594e-8,1,-7.03304,19.8376,49.9755,100.428
4098,0,1,1.4523e-8,1,-7.03304,19.8376,49.9755,100.428
4099,0,1,1.40008e-8,1,-7.03304,19.8376,49.9755,100.428
4100,0,1,1.3492e-8,1,-7.03304,19.8376,49.9755,100.428
4101,0,1,1.29955e-8,1,-7.03304,19.8376,49.9755,100.428
4102,0,1,1.25113e-8,1,-7.03304,19.8376,49.9755,100.428
4103,0,1,1.20401e-8,1,-7.03304,19.8376,49.9755,100.428
4104,0,1,1.15764e-8,1,-7.03304,19.8376,49.9755,100.428
4105,0,1,1.13362e-8,1,-7.03304,19.8376,49.9755,100.428
4106,0,1,1.11194e-8,1,-7.03304,19.8376,49.9755,100.428
4107,0,1,1.05062e-8,1,-7.03304,19.8376,49.9755,100.428
4108,0,1,1.01091e-8,1,-7.03304,19.8376,49.9755,100.428
4109,0,1,9.95119e-9,1,-7.03304,19.8376,49.9755,100.428
4110,0,1,9.40395e-9,1,-7.03304,19.8376,49.9755,100.428
4111,0,1,8.9902e-9,1,-7.03304,19.8376,49.9755,100.428
4112,0,1,8.76993e-9,1,-7.03304,19.8376,49.9755,100.428
4113,0,1,8.68438e-9,1,-7.03304,19.8376,49.9755,100.428
4114,0,1,8.20848e-9,1,-7.03304,19.8376,49.9755,100.428
4115,0,1,7.75786e-9,1,-7.03304,19.8376,49.9755,100.428
4116,0,1,7.40543e-9,1,-7.03304,19.8376,49.9755,100.428
4117,0,1,7.12344e-9,1,-7.03304,19.8376,49.9755,100.428
4118,0,1,6.90074e-9,1,-7.03304,19.8376,49.9755,100.428
4119,0,1,6.73442e-9,1,-7.03304,19.8376,49.9755,100.428
4120,0,1,6.61514e-9,1,-7.03304,19.8376,49.9755,100.428
4121,0,1,6.48267e-9,1,-7.03304,19.8376,49.9755,100.428
4122,0,1,6.40838e-9,1,-7.03304,19.8376,49.9755,100.428
4123,0,1,6.26417e-9,1,-7.03304,19.8376,49.9755,100.428
4124,0,1,6.01692e-9,1,-7.03304,19.8376,49.9755,100.428
4125,0,1,5.74825e-9,1,-7.03304,19.8376,49.9755,100.428
4126,0,1,5.37895e-9,1,-7.03304,19.8376,49.9755,100.428
4127,0,1,5.27052e-9,1,-7.03304,19.8376,49.9755,100.428
4128,0,1,5.13286e-9,1,-7.03304,19.8376,49.9755,100.428
4129,0,1,4.8511e-9,1,-7.03304,19.8376,49.9755,100.428
4130,0,1,4.74537e-9,1,-7.03304,19.8376,49.9755,100.428
4131,0,1,4.60506e-9,1,-7.03304,19.8376,49.9755,100.428
4132,0,1,4.22409e-9,1,-7.03304,19.8376,49.9755,100.428
4133,0,1,4.11134e-9,1,-7.03304,19.8376,49.9755,100.428
4134,0,1,3.73803e-9,1,-7.03304,19.8376,49.9755,100.428
4135,0,1,3.65057e-9,1,-7.03304,19.8376,49.9755,100.428
4136,0,1,3.50205e-9,1,-7.03304,19.8376,49.9755,100.428
4137,0,1,3.24595e-9,1,-7.03304,19.8376,49.9755,100.428
4138,0,1,2.87183e-9,1,-7.03304,19.8376,49.9755,100.428
4139,0,1,2.39073e-9,1,-7.03304,19.8376,49.9755,100.428
4140,0,1,1.69027e-9,1,-7.03304,19.8376,49.9755,100.428
4141,0,1,8.09871e-10,1,-7.03304,19.8376,49.9755,100.428
4142,0,1,9.64054e-10,1,-7.03304,19.8376,49.9755,100.428
4143,0,1,8.38511e-10,1,-7.03304,19.8376,49.9755,100.428
4144,0,1,1.0337e-9,1,-7.03304,19.8376,49.9755,100.428
4145,0,1,1.30386e-9,1,-7.03304,19.8376,49.9755,100.428
4146,0,1,1.37371e-9,1,-7.03304,19.8376,49.9755,100.428
4147,0,1,1.33579e-9,1,-7.03304,19.8376,49.9755,100.428
4148,0,1,1.19684e-9,1,-7.03304,19.8376,49.9755,100.428
4149,0,1,9.40798e-10,1,-7.03304,19.8376,49.9755,100.428
4150,0,1,8.88601e-10,1,-7.03304,19.8376,49.9755,100.428
4151,0,1,8.36642e-10,1,-7.03304,19.8376,49.9755,100.428
4152,0,1,6.63823e-10,1,-7.03304,19.8376,49.9755,100.428
4153,0,1,7.71665e-10,1,-7.03304,19.8376,49.9755,100.428
4154,0,1,8.10491e-10,1,-7.03304,19.8376,49.9755,100.428
4155,0,1,7.53895e-10,1,-7.03304,19.8376,49.9755,100.428
4156,0,1,6.45472e-10,1,-7.03304,19.8376,49.9755,100.428
4157,0,1,3.59318e-10,1,-7.03304,19.8376,49.9755,100.428
4158,0,1,4.92681e-11,1,-7.03304,19.8376,49.9755,100.428
4159,0,1,-1.77255e-10,1,-7.03304,19.8376,49.9755,100.428
4160,0,1,-3.10032e-10,1,-7.03304,19.8376,49.9755,100.428
4161,0,1,-4.11117e-10,1,-7.03304,19.8376,49.9755,100.428
4162,0,1,-4.94209e-10,1,-7.03304,19.8376,49.9755,100.428
4163,0,1,-5.32704e-10,1,-7.03304,19.8376,49.9755,100.428
4164,0,1,-5.45983e-10,1,-7.03304,19.8376,49.9755,100.428
4165,0,1,-5.54232e-10,1,-7.03304,19.8376,49.9755,100.428
4166,0,1,-5.61337e-10,1,-7.03304,19.8376,49.9755,100.428
4167,0,1,-5.8254e-10,1,-7.03304,19.8376,49.9755,100.428
4168,0,1,-6.03271e-10,1,-7.03304,19.8376,49.9755,100.428
4169,0,1,-5.52874e-10,1,-7.03304,19.8376,49.9755,100.428
4170,0,1,-5.07875e-10,1,-7.03304,19.8376,49.9755,100.428
4171,0,1,-5.09999e-10,1,-7.03304,19.8376,49.9755,100.428
4172,0,1,-4.81567e-10,1,-7.03304,19.8376,49.9755,100.428
4173,0,1,-4.28934e-10,1,-7.03304,19.8376,49.9755,100.428
4174,0,1,-4.27198e-10,1,-7.03304,19.8376,49.9755,100.428
4175,0,1,-4.6486e-10,1,-7.03304,19.8376,49.9755,100.428
4176,0,1,-4.34617e-10,1,-7.03304,19.8376,49.9755,100.428
4177,0,1,-4.05193e-10,1,-7.03304,19.8376,49.9755,100.428
4178,0,1,-4.36779e-10,1,-7.03304,19.8376,49.9755,100.428
4179,0,1,-4.40024e-10,1,-7.03304,19.8376,49.9755,100.428
4180,0,1,-4.11123e-10,1,-7.03304,19.8376,49.9755,100.428
4181,0,1,-4.15856e-10,1,-7.03304,19.8376,49.9755,100.428
4182,0,1,-4.58741e-10,1,-7.03304,19.8376,49.9755,100.428
4183,0,1,-3.91611e-10,1,-7.03304,19.8376,49.9755,100.428
4184,0,1,-3.15403e-10,1,-7.03304,19.8376,49.9755,100.428
4185,0,1,-2.90771e-10,1,-7.03304,19.8376,49.9755,100.428
4186,0,1,-2.70394e-10,1,-7.03304,19.8376,49.9755,100.428
4187,0,1,-2.50018e-10,1,-7.03304,19.8376,49.9755,100.428
4188,0,1,-2.29641e-10,1,-7.03304,19.8376,49.9755,100.428
4189,0,1,-1.75496e-10,1,-7.03304,19.8376,49.9755,100.428
4190,0,1,-1.20653e-10,1,-7.03304,19.8376,49.9755,100.428
4191,0,1,-1.53562e-10,1,-7.03304,19.8376,49.9755,100.428
4192,0,1,-1.88287e-10,1,-7.03304,19.8376,49.9755,100.428
4193,0,1,-2.23012e-10,1,-7.03304,19.8376,49.9755,100.428
4194,0,1,-2.21541e-10,1,-7.03304,19.8376,49.9755,100.428
4195,0,1,-2.01579e-10,1,-7.03304,19.8376,49.9755,100.428
4196,0,1,-2.14169e-10,1,-7.03304,19.8376,49.9755,100.428
4197,0,1,-2.43388e-10,1,-7.03304,19.8376,49.9755,100.428
4198,0,1,-2.72607e-10,1,-7.03304,19.8376,49.9755,100.428
4199,0,1,-2.80595e-10,1,-7.03304,19.8376,49.9755,100.428
4200,0,1,-2.48098e-10,1,-7.03304,19.8376,49.9755,100.428
4200,0,1,-2.48098e-10,1,-7.03304,19.8376,49.9755,100.428
4200,0,0,-2.48098e-10,1,-7.03304,19.8376,49.9755,100.428
4201,0,0,-2.29475e-10,1,-7.03304,18.8376,49.9755,101.428
4202,0,0,-1.31594e-10,1,-7.03304,17.8376,49.9755,102.428
4203,0,0,-3.38136e-11,1,-7.03304,16.8376,49.9755,103.428
4204,0,0,-0.0541682,0.919774,-7.00595,15.8777,50.0026,104.388
4205,0,0,-0.105771,0.838135,-6.92598,14.9987,50.0826,105.266
4206,0,0,-0.150069,0.755177,-6.79806,14.2021,50.2105,106.063
4207,0,0,-0.185345,0.674197,-6.63036,13.4874,50.3782,106.778
4208,0,0,-0.210338,0.598621,-6.43252,12.851,50.576,107.414
4209,0,0,-0.226188,0.528743,-6.21425,12.2873,50.7943,107.978
4210,0,0,-0.234217,0.464717,-5.98405,11.7906,51.0245,108.475
4211,0,0,-0.235796,0.410034,-5.74904,11.3532,51.2595,108.912
4212,0,0,-0.232241,0.367881,-5.51503,10.9642,51.4935,109.301
4213,0,0,-0.224713,0.337306,-5.28655,10.6116,51.722,109.654
4214,0,0,-0.214312,0.316756,-5.06704,10.2846,51.9415,109.981
4215,0,0,-0.202172,0.30418,-4.85879,9.97413,52.1497,110.291
4216,0,0,-0.189341,0.297397,-4.66304,9.67334,52.3455,110.592
4217,0,0,-0.176648,0.29446,-4.48004,9.37741,52.5285,110.888
4218,0,0,-0.164691,0.293721,-4.30937,9.08332,52.6992,111.182
4219,0,0,-0.153846,0.293861,-4.15011,8.78953,52.8584,111.476
4220,0,0,-0.144301,0.293877,-4.00103,8.49566,53.0075,111.77
4221,0,0,-0.136093,0.293053,-3.86083,8.20219,53.1477,112.063
4222,0,0,-0.129159,0.290935,-3.72821,7.9102,53.2803,112.355
4223,0,0,-0.12336,0.287305,-3.60195,7.62108,53.4066,112.644
4224,0,0,-0.11852,0.282141,-3.48101,7.33636,53.5275,112.929
4225,0,0,-0.114446,0.275568,-3.36453,7.0575,53.644,113.208
4226,0,0,-0.110946,0.267804,-3.25183,6.78582,53.7567,113.479
4227,0,0,-0.107847,0.259119,-3.14243,6.52236,53.8661,113.743
4228,0,0,-0.104998,0.2498,-3.03601,6.2679,53.9725,113.997
4229,0,0,-0.102282,0.240121,-2.93237,6.02293,54.0762,114.242
4230,0,0,-0.0996096,0.230326,-2.83143,5.78771,54.1771,114.477
4231,0,0,-0.096923,0.22062,-2.73316,5.56224,54.2754,114.703
4232,0,0,-0.0941889,0.211161,-2.6376,5.34635,54.3709,114.919
4233,0,0,-0.0913953,0.202062,-2.54481,5.13974,54.4637,115.125
4234,0,0,-0.0885458,0.193396,-2.45484,4.94201,54.5537,115.323
4235,0,0,-0.0856551,0.185198,-2.36774,4.75271,54.6408,115.512
4236,0,0,-0.0827443,0.177473,-2.28354,4.57138,54.725,115.694
4237,0,0,-0.0798378,0.170207,-2.20225,4.39754,54.8063,115.868
4238,0,0,-0.0769596,0.163369,-2.12385,4.23075,54.8847,116.034
4239,0,0,-0.0741319,0.156919,-2.0483,4.0706,54.9602,116.195
4240,0,0,-0.0713733,0.150816,-1.97555,3.91674,55.033,116.348
4241,0,0,-0.0686984,0.145016,-1.90552,3.76882,55.103,116.496
4242,0,0,-0.0661173,0.139482,-1.83811,3.62657,55.1704,116.639
4243,0,0,-0.0636362,0.134178,-1.77323,3.48974,55.2353,116.775
4244,0,0,-0.0612574,0.129077,-1.71078,3.35811,55.2978,116.907
4245,0,0,-0.0589806,0.124157,-1.65067,3.2315,55.3579,117.034
4246,0,0,-0.0568028,0.119403,-1.59277,3.10972,55.4158,117.155
4247,0,0,-0.0547197,0.114802,-1.53701,2.99261,55.4715,117.273
4248,0,0,-0.0527258,0.110347,-1.48329,2.88004,55.5253,117.385
4249,0,0,-0.0508152,0.106036,-1.43152,2.77185,55.577,117.493
4250,0,0,-0.0489822,0.101865,-1.38162,2.6679,55.6269,117.597
4251,0,0,-0.0472211,0.0978353,-1.33352,2.56805,55.675,117.697
4252,0,0,-0.0455269,0.0939458,-1.28714,2.47216,55.7214,117.793
4253,0,0,-0.0438951,0.0901969,-1.24243,2.38008,55.7661,117.885
4254,0,0,-0.0423219,0.0865882,-1.19933,2.29169,55.8092,117.974
4255,0,0,-0.040804,0.0831189,-1.15776,2.20684,55.8508,118.058
4256,0,0,-0.039339,0.0797874,-1.11769,2.12538,55.8909,118.14
4257,0,0,-0.0379245,0.076591,-1.07906,2.0472,55.9295,118.218
4258,0,0,-0.0365588,0.0735267,-1.04182,1.97214,55.9667,118.293
4259,0,0,-0.0352406,0.0705906,-1.00592,1.90008,56.0026,118.365
4260,0,0,-0.0339684,0.0677784,-0.971313,1.83089,56.0372,118.434
4261,0,0,-0.0327412,0.0650856,-0.937958,1.76446,56.0706,118.501
4262,0,0,-0.0315577,0.0625071,-0.905809,1.70067,56.1027,118.565
4263,0,0,-0.0304171,0.0600382,-0.874822,1.63939,56.1337,118.626
4264,0,0,-0.0293181,0.0576739,-0.844954,1.58054,56.1636,118.685
4265,0,0,-0.0282596,0.0554095,-0.816165,1.52399,56.1924,118.741
4266,0,0,-0.0272404,0.0532404,-0.788415,1.46967,56.2201,118.796
4267,0,0,-0.0262593,0.0511622,-0.761665,1.41747,56.2469,118.848
4268,0,0,-0.0253151,0.0491708,-0.735878,1.3673,56.2727,118.898
4269,0,0,-0.0244065,0.0472622,-0.711017,1.31909,56.2975,118.946
4270,0,0,-0.0235322,0.0454329,-0.687048,1.27274,56.3215,118.992
4271,0,0,-0.022691,0.0436794,-0.663936,1.22818,56.3446,119.037
4272,0,0,-0.0218815,0.0419984,-0.64165,1.18534,56.3669,119.08
4273,0,0,-0.0211026,0.0403869,-0.620158,1.14415,56.3884,119.121
4274,0,0,-0.020353,0.0388421,-0.59943,1.10454,56.4091,119.161
4275,0,0,-0.0196315,0.0373611,-0.579438,1.06643,56.4291,119.199
4276,0,0,-0.0189372,0.0359414,-0.560154,1.02978,56.4484,119.235
4277,0,0,-0.0182688,0.0345805,-0.541551,0.994522,56.467,119.271
4278,0,0,-0.0176254,0.0332758,-0.523603,0.960594,56.4849,119.305
4279,0,0,-0.0170061,0.0320252,-0.506288,0.927943,56.5023,119.337
4280,0,0,-0.0164098,0.0308262,-0.48958,0.896518,56.519,119.369
4281,0,0,-0.0158356,0.0296768,-0.473457,0.866266,56.5351,119.399
4282,0,0,-0.0152828,0.0285748,-0.457898,0.83714,56.5506,119.428
4283,0,0,-0.0147506,0.0275183,-0.442881,0.809094,56.5657,119.456
4284,0,0,-0.014238,0.0265052,-0.428387,0.782082,56.5802,119.483
4285,0,0,-0.0137444,0.0255336,-0.414396,0.756063,56.5941,119.509
4286,0,0,-0.0132691,0.0246018,-0.400889,0.730995,56.6077,119.534
4287,0,0,-0.0128114,0.023708,-0.387849,0.70684,56.6207,119.558
4288,0,0,-0.0123705,0.0228505,-0.375258,0.683561,56.6333,119.582
4289,0,0,-0.0119459,0.0220277,-0.363099,0.661122,56.6454,119.604
4290,0,0,-0.0115369,0.0212382,-0.351358,0.639489,56.6572,119.626
4291,0,0,-0.011143,0.0204803,-0.340018,0.618629,56.6685,119.647
4292,0,0,-0.0107635,0.0197529,-0.329065,0.598513,56.6795,119.667
4293,0,0,-0.0103978,0.0190544,-0.318484,0.579109,56.6901,119.686
4294,0,0,-0.0100455,0.0183836,-0.308262,0.56039,56.7003,119.705
4295,0,0,-0.00970606,0.0177394,-0.298387,0.542329,56.7102,119.723
4296,0,0,-0.00937894,0.0171205,-0.288844,0.524899,56.7197,119.74
4297,0,0,-0.00906366,0.0165258,-0.279623,0.508076,56.7289,119.757
4298,0,0,-0.00875979,0.0159544,-0.270711,0.491836,56.7378,119.773
4299,0,0,-0.00846685,0.0154051,-0.262098,0.476156,56.7464,119.789
4300,0,0,-0.00818445,0.0148771,-0.253772,0.461015,56.7548,119.804
4301,0,0,-0.00791218,0.0143694,-0.245724,0.446392,56.7628,119.819
4302,0,0,-0.00764963,0.0138811,-0.237943,0.432266,56.7706,119.833
4303,0,0,-0.00739643,0.0134114,-0.23042,0.41862,56.7781,119.847
4304,0,0,-0.00715223,0.0129595,-0.223146,0.405435,56.7854,119.86
4305,0,0,-0.00691668,0.0125246,-0.216111,0.392693,56.7924,119.873
4306,0,0,-0.00668944,0.0121061,-0.209308,0.380377,56.7992,119.885
4307,0,0,-0.0064702,0.0117032,-0.202728,0.368473,56.8058,119.897
4308,0,0,-0.00625866,0.0113152,-0.196364,0.356964,56.8122,119.908
4309,0,0,-0.00605452,0.0109416,-0.190207,0.345835,56.8183,119.919
4310,0,0,-0.00585749,0.0105817,-0.184251,0.335073,56.8243,119.93
4311,0,0,-0.00566732,0.0102349,-0.178489,0.324665,56.8301,119.941
4312,0,0,-0.00548374,0.00990076,-0.172913,0.314597,56.8356,119.951
4313,0,0,-0.00530651,0.00957868,-0.167518,0.304858,56.841,119.96
4314,0,0,-0.00513538,0.00926818,-0.162297,0.295434,56.8462,119.97
4315,0,0,-0.00497012,0.00896878,-0.157244,0.286316,56.8513,119.979
4316,0,0,-0.00481052,0.00868002,-0.152354,0.277491,56.8562,119.988
4317,0,0,-0.00465637,0.00840148,-0.147621,0.268951,56.8609,119.996
4318,0,0,-0.00450746,0.00813273,-0.143039,0.260683,56.8655,120.005
4319,0,0,-0.0043636,0.00787339,-0.138603,0.25268,56.8699,120.013
4320,0,0,-0.0042246,0.00762307,-0.134309,0.244932,56.8742,120.02
4321,0,0,-0.00409028,0.00738142,-0.130152,0.23743,56.8784,120.028
4322,0,0,-0.00396048,0.00714809,-0.126126,0.230165,56.8824,120.035
4323,0,0,-0.00383503,0.00692275,-0.122229,0.22313,56.8863,120.042
4324,0,0,-0.00371376,0.0067051,-0.118454,0.216316,56.8901,120.049
4325,0,0,-0.00359653,0.00649483,-0.114799,0.209716,56.8937,120.055
4326,0,0,-0.00348319,0.00629166,-0.111259,0.203323,56.8973,120.062
4327,0,0,-0.00337359,0.00609532,-0.107831,0.197129,56.9007,120.068
4328,0,0,-0.00326762,0.00590553,-0.10451,0.191129,56.904,120.074
4329,0,0,-0.00316513,0.00572206,-0.101294,0.185315,56.9072,120.08
4330,0,0,-0.003066,0.00554467,-0.0981783,0.179682,56.9104,120.086
4331,0,0,-0.00297011,0.00537312,-0.0951602,0.174223,56.9134,120.091
4332,0,0,-0.00287736,0.00520721,-0.0922365,0.168932,56.9163,120.096
4333,0,0,-0.00278761,0.00504671,-0.089404,0.163806,56.9191,120.101
4334,0,0,-0.00270079,0.00489144,-0.0866598,0.158836,56.9219,120.106
4335,0,0,-0.00261677,0.0047412,-0.084001,0.15402,56.9245,120.111
4336,0,0,-0.00253547,0.00459581,-0.0814249,0.149352,56.9271,120.116
4337,0,0,-0.00245678,0.00445509,-0.0789287,0.144826,56.9296,120.12
4338,0,0,-0.00238062,0.00431888,-0.07651,0.140439,56.932,120.125
4339,0,0,-0.0023069,0.00418701,-0.0741663,0.136186,56.9344,120.129
4340,0,0,-0.00223554,0.00405934,-0.0718951,0.132063,56.9366,120.133
4341,0,0,-0.00216645,0.00393571,-0.0696941,0.128066,56.9388,120.137
4342,0,0,-0.00209956,0.00381598,-0.0675611,0.12419,56.941,120.141
4343,0,0,-0.0020348,0.00370003,-0.0654939,0.120432,56.943,120.145
4344,0,0,-0.00197208,0.00358771,-0.0634904,0.116788,56.9451,120.148
4345,0,0,-0.00191136,0.0034789,-0.0615487,0.113255,56.947,120.152
4346,0,0,-0.00185254,0.00337348,-0.0596668,0.109828,56.9489,120.155
4347,0,0,-0.00179559,0.00327135,-0.0578427,0.106506,56.9507,120.159
4348,0,0,-0.00174042,0.00317238,-0.0560747,0.103284,56.9525,120.162
4349,0,0,-0.00168698,0.00307647,-0.054361,0.10016,56.9542,120.165
4350,0,0,-0.00163522,0.00298352,-0.0526999,0.0971296,56.9558,120.168
4351,0,0,-0.00158508,0.00289344,-0.0510897,0.0941911,56.9575,120.171
4352,0,0,-0.0015365,0.00280612,-0.049529,0.0913414,56.959,120.174
4353,0,0,-0.00148943,0.00272147,-0.048016,0.0885776,56.9605,120.177
4354,0,0,-0.00144383,0.00263942,-0.0465494,0.0858971,56.962,120.179
4355,0,0,-0.00139965,0.00255987,-0.0451276,0.0832975,56.9634,120.182
4356,0,0,-0.00135684,0.00248275,-0.0437494,0.0807762,56.9648,120.184
4357,0,0,-0.00131536,0.00240797,-0.0424133,0.0783308,56.9661,120.187
4358,0,0,-0.00127516,0.00233546,-0.041118,0.0759591,56.9674,120.189
4359,0,0,-0.0012362,0.00226515,-0.0398623,0.0736588,56.9687,120.192
4360,0,0,-0.00119845,0.00219697,-0.038645,0.0714277,56.9699,120.194
4361,0,0,-0.00116186,0.00213085,-0.0374649,0.0692638,56.9711,120.196
4362,0,0,-0.0011264,0.00206672,-0.0363207,0.067165,56.9722,120.198
4363,0,0,-0.00109202,0.00200453,-0.0352115,0.0651294,56.9733,120.2
4364,0,0,-0.00105871,0.00194422,-0.0341362,0.063155,56.9744,120.202
4365,0,0,-0.00102642,0.00188572,-0.0330936,0.0612401,56.9754,120.204
4366,0,0,-0.00099512,0.00182898,-0.0320828,0.0593827,56.9765,120.206
4367,0,0,-0.00096478,0.00177394,-0.0311029,0.0575813,56.9774,120.208
4368,0,0,-0.000935369,0.00172056,-0.0301528,0.055834,56.9784,120.209
4369,0,0,-0.000906857,0.00166878,-0.0292317,0.0541393,56.9793,120.211
4370,0,0,-0.000879219,0.00161855,-0.0283386,0.0524957,56.9802,120.213
4371,0,0,-0.000852426,0.00156982,-0.0274728,0.0509015,56.9811,120.214
4372,0,0,-0.000826451,0.00152255,-0.0266334,0.0493553,56.9819,120.216
4373,0,0,-0.00080127,0.0014767,-0.0258195,0.0478557,56.9827,120.217
4374,0,0,-0.000776857,0.00143222,-0.0250304,0.0464012,56.9835,120.219
4375,0,0,-0.000753188,0.00138907,-0.0242654,0.0449906,56.9843,120.22
4376,0,0,-0.000730241,0.00134721,-0.0235237,0.0436224,56.985,120.222
4377,0,0,-0.000707994,0.0013066,-0.0228046,0.0422955,56.9857,120.223
4378,0,0,-0.000686424,0.00126721,-0.0221074,0.0410086,56.9864,120.224
4379,0,0,-0.000665511,0.00122899,-0.0214314,0.0397605,56.9871,120.225
4380,0,0,-0.000645234,0.00119192,-0.020776,0.0385501,56.9878,120.227
4381,0,0,-0.000625575,0.00115595,-0.0201406,0.0373761,56.9884,120.228
4382,0,0,-0.000606513,0.00112105,-0.0195246,0.0362376,56.989,120.229
4383,0,0,-0.000588031,0.0010872,-0.0189273,0.0351335,56.9896,120.23
4384,0,0,-0.000570112,0.00105436,-0.0183482,0.0340627,56.9902,120.231
4385,0,0,-0.000552735,0.00102251,-0.0177868,0.0330243,56.9908,120.232
4386,0,0,-0.000535887,0.0009916,-0.0172425,0.0320172,56.9913,120.233
4387,0,0,-0.000519552,0.000961617,-0.0167148,0.0310406,56.9918,120.234
4388,0,0,-0.000503713,0.000932532,-0.0162032,0.0300936,56.9923,120.235
4389,0,0,-0.000488355,0.000904316,-0.0157071,0.0291751,56.9928,120.236
4390,0,0,-0.000473464,0.000876943,-0.0152262,0.0282845,56.9933,120.237
4391,0,0,-0.000459025,0.00085039,-0.01476,0.0274208,56.9938,120.238
4392,0,0,-0.000445024,0.000824631,-0.0143079,0.0265833,56.9942,120.239
4393,0,0,-0.000431449,0.000799644,-0.0138697,0.0257712,56.9947,120.239
4394,0,0,-0.000418286,0.000775405,-0.0134448,0.0249837,56.9951,120.24
4395,0,0,-0.000405523,0.000751892,-0.0130329,0.02422,56.9955,120.241
4396,0,0,-0.000393148,0.000729083,-0.0126336,0.0234795,56.9959,120.242
4397,0,0,-0.000381148,0.000706958,-0.0122464,0.0227615,56.9963,120.242
4398,0,0,-0.000369513,0.000685497,-0.0118711,0.0220653,56.9967,120.243
4399,0,0,-0.000358232,0.00066468,-0.0115072,0.0213902,56.997,120.244
4400,0,0,-0.000347292,0.000644487,-0.0111545,0.0207356,56.9974,120.244
4401,0,0,-0.000336685,0.000624901,-0.0108125,0.0201009,56.9977,120.245
4402,0,0,-0.000326401,0.000605903,-0.0104809,0.0194855,56.9981,120.246
4403,0,0,-0.000316429,0.000587476,-0.0101595,0.0188888,56.9984,120.246
4404,0,0,-0.000306761,0.000569604,-0.00984794,0.0183103,56.9987,120.247
4405,0,0,-0.000297386,0.000552269,-0.00954586,0.0177494,56.999,120.247
4406,0,0,-0.000288296,0.000535456,-0.00925302,0.0172055,56.9993,120.248
4407,0,0,-0.000279482,0.000519149,-0.00896913,0.0166782,56.9996,120.249
4408,0,0,-0.000270937,0.000503333,-0.00869392,0.0161669,56.9998,120.249
4409,0,0,-0.000262652,0.000487994,-0.00842712,0.0156713,57.0001,120.25
4410,0,0,-0.000254618,0.000473118,-0.00816849,0.0151907,57.0004,120.25
4411,0,0,-0.000246828,0.00045869,-0.00791776,0.0147248,57.0006,120.25
4412,0,0,-0.000239277,0.000444697,-0.00767471,0.0142731,57.0009,120.251
4413,0,0,-0.000231954,0.000431128,-0.00743909,0.0138352,57.0011,120.251
4414,0,0,-0.000224855,0.000417968,-0.00721069,0.0134107,57.0013,120.252
4415,0,0,-0.000217972,0.000405206,-0.00698927,0.0129991,57.0016,120.252
4416,0,0,-0.000211299,0.00039283,-0.00677464,0.0126001,57.0018,120.253
4417,0,0,-0.000204829,0.000380828,-0.00656657,0.0122132,57.002,120.253
4418,0,0,-0.000198556,0.00036919,-0.00636488,0.0118382,57.0022,120.253
4419,0,0,-0.000192475,0.000357904,-0.00616936,0.0114747,57.0024,120.254
4420,0,0,-0.000186578,0.00034696,-0.00597984,0.0111222,57.0026,120.254
4421,0,0,-0.000180861,0.000336347,-0.00579612,0.0107806,57.0027,120.254
4422,0,0,-0.000175319,0.000326057,-0.00561803,0.0104494,57.0029,120.255
4423,0,0,-0.000169946,0.000316078,-0.00544539,0.0101283,57.0031,120.255
4424,0,0,-0.000164736,0.000306403,-0.00527805,0.00981709,57.0033,120.255
4425,0,0,-0.000159685,0.000297022,-0.00511584,0.00951537,57.0034,120.256
4426,0,0,-0.000154789,0.000287925,-0.0049586,0.0092229,57.0036,120.256
