"time","y_11.y","y_22.y","u_11.y","u_22.y","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y"
297,1,-3.06309e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482651
298,1,-3.14431e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.048265
299,1,-3.21112e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.048265
300,1,-3.22139e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.048265
301,1,-3.22268e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482649
302,1,-3.17897e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482649
303,1,-3.1337e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482649
304,1,-3.04468e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482648
305,1,-2.94384e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482648
306,1,-2.84038e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482648
307,1,-2.75054e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482648
308,1,-2.66369e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482647
309,1,-2.56202e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482647
310,1,-2.44695e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482647
311,1,-2.29901e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482647
312,1,-2.1812e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482646
313,1,-2.07441e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482646
314,1,-1.97581e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482646
315,1,-1.84451e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482646
316,1,-1.75295e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482646
317,1,-1.61591e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482645
318,1,-1.48496e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482645
319,1,-1.3887e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482645
320,1,-1.26787e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482645
321,1,-1.19663e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482645
322,1,-1.12921e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482645
323,1,-1.05563e-8,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482645
324,1,-9.96381e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482645
325,1,-9.13407e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
326,1,-8.44168e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
327,1,-7.70081e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
328,1,-7.08914e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
329,1,-6.25134e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
330,1,-4.85799e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
331,1,-3.85087e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
332,1,-3.2502e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
333,1,-2.96224e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
334,1,-2.03083e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
335,1,-1.80288e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
336,1,-1.62032e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
337,1,-1.62958e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
338,1,-1.6417e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
339,1,-1.6312e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
340,1,-7.3143e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
341,1,-6.45294e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
342,1,-3.91052e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
343,1,-2.88564e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
344,1,-4.86691e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
345,1,-9.46516e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
346,1,-1.52346e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
347,1,-9.09794e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
348,1,-2.13194e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
349,1,-2.32154e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
350,1,-2.0433e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
351,1,-1.68565e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
352,1,2.62139e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
353,1,4.33069e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
354,1,4.989e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
355,1,6.24209e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
356,1,7.78195e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
357,1,7.36531e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
358,1,5.88626e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
359,1,8.18712e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
360,1,8.13013e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
361,1,8.96576e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
362,1,1.01957e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
363,1,1.03273e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
364,1,1.15238e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
365,1,9.79479e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
366,1,1.05746e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
367,1,8.9578e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
368,1,1.07853e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
369,1,8.22117e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
370,1,5.57405e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
371,1,4.45314e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
372,1,2.23294e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
373,1,1.27747e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
374,1,-4.25366e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
375,1,-1.78406e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
376,1,-2.63214e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
377,1,-2.85189e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
378,1,-2.60558e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
379,1,-2.13364e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
380,1,-1.4919e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
381,1,-7.33944e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
382,1,-8.76854e-13,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
383,1,7.34572e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
384,1,1.50175e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
385,1,4.11022e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
386,1,4.861e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
387,1,-7.83713e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
388,1,-1.77031e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
389,1,-2.40765e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
390,1,-3.0162e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
391,1,-2.70134e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
392,1,-7.54281e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
393,1,-7.5203e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
394,1,-9.19176e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
395,1,-1.30499e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
396,1,-7.85483e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
397,1,1.3734e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
398,1,2.94613e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
399,1,2.10435e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
400,1,3.96035e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
401,1,3.34692e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
402,1,4.32203e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
403,1,2.27848e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
404,1,1.01761e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
405,1,-9.07798e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
406,1,-8.17644e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
407,1,-1.48457e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
408,1,-2.10109e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
409,1,-2.46608e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
410,1,-2.6581e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
411,1,-2.51874e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
412,1,-2.2169e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
413,1,-1.82879e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
414,1,-1.37144e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
415,1,-8.04334e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
416,1,-1.06466e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
417,1,4.88096e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
418,1,9.91109e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
419,1,1.61816e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
420,1,4.85323e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
421,1,-1.03721e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
422,1,-4.06788e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
423,1,-1.27938e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
424,1,-4.80751e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
425,1,7.48492e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
426,1,-1.12463e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
427,1,-8.37943e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
428,1,-6.02007e-12,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
429,1,9.38321e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
430,1,2.32017e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
431,1,3.72588e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
432,1,5.01596e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
433,1,3.72182e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
434,1,2.08745e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
435,1,8.10194e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
436,1,-2.86753e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
437,1,1.19416e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
438,1,-1.23741e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
439,1,-2.08954e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
440,1,-2.61464e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
441,1,-2.71414e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
442,1,-2.24524e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
443,1,-2.56716e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
444,1,-3.40058e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
445,1,-1.36926e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
446,1,-2.01358e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
447,1,-2.47994e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
448,1,-2.36094e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
449,1,-3.24035e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
450,1,-1.43623e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
451,1,1.1415e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
452,1,4.79922e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
453,1,9.99303e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
454,1,1.56839e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
455,1,2.19652e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
456,1,2.6532e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
457,1,2.57831e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
458,1,2.1204e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
459,1,1.36536e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
460,1,4.26331e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
461,1,-4.34506e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
462,1,-1.06117e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
463,1,-1.48263e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
464,1,-1.60493e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
465,1,-1.56143e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
466,1,-1.43212e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
467,1,-1.13687e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
468,1,-8.20756e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
469,1,-5.89032e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
470,1,-5.0893e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
471,1,-2.98783e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
472,1,-6.52161e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
473,1,1.60685e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
474,1,-9.98979e-12,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
475,1,-2.84917e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
476,1,-5.64049e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
477,1,-8.33989e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
478,1,-9.79592e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
479,1,-9.6943e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
480,1,-8.61942e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
481,1,-6.64239e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
482,1,-5.06913e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
483,1,-4.05475e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
484,1,-3.6813e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
485,1,-3.58363e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
486,1,-3.64182e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
487,1,-3.70292e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
488,1,-3.26097e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
489,1,-4.23828e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
490,1,-5.09582e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
491,1,-5.71989e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
492,1,-6.29399e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
493,1,-5.70545e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
494,1,-3.97512e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
495,1,-1.83597e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
496,1,-6.45364e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
497,1,6.05387e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
498,1,8.15299e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
499,1,4.54101e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
500,1,-9.18245e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
501,1,-2.6283e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
502,1,-4.28621e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
503,1,-5.66503e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
504,1,-6.48913e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
505,1,-6.61434e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
506,1,-6.04536e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
507,1,-4.85927e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
508,1,-3.64086e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
509,1,-2.30102e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
510,1,-8.47762e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
511,1,-4.89142e-12,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
512,1,2.63292e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
513,1,7.69695e-12,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
514,1,-8.81955e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
515,1,-2.01553e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
516,1,-3.11408e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
517,1,-4.0065e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
518,1,-4.41574e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
519,1,-4.46878e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
520,1,-4.18438e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
521,1,-2.94153e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
522,1,-1.40599e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
523,1,8.50675e-12,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
524,1,1.53247e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
525,1,2.32912e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
526,1,2.40856e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
527,1,1.57546e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
528,1,1.2276e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
529,1,-1.85427e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
530,1,-3.69413e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
531,1,-4.74502e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
532,1,-5.09844e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
533,1,-4.64179e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
534,1,-3.78662e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
535,1,-2.38176e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
536,1,-5.60936e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
537,1,6.45799e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
538,1,1.42861e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
539,1,1.8159e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
540,1,1.87047e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
541,1,1.88886e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
542,1,1.42035e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
543,1,4.4351e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
544,1,-1.19677e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
545,1,-2.27437e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
546,1,-2.91293e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
547,1,-2.9504e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
548,1,-2.46431e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
549,1,-1.40264e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
550,1,-1.61464e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
551,1,1.38158e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
552,1,2.90413e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
553,1,3.29048e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
554,1,3.28856e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
555,1,2.55263e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
556,1,1.43968e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
557,1,-2.28944e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
558,1,-2.03176e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
559,1,-3.76792e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
560,1,-4.99069e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
561,1,-5.63417e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
562,1,-5.53279e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
563,1,-4.63064e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
564,1,-3.31402e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
565,1,-1.48785e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
566,1,7.0365e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
567,1,3.11828e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
568,1,5.25797e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
569,1,6.79009e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
570,1,7.48347e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
571,1,7.19378e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
572,1,5.80836e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
573,1,3.70343e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
574,1,1.04892e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
575,1,-2.03136e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
576,1,-5.34331e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
577,1,-8.25835e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
578,1,-1.03278e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
579,1,-1.11305e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
580,1,-1.05196e-9,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
581,1,-8.2295e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
582,1,-4.69393e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
583,1,-2.48543e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
584,1,4.77715e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
585,1,8.64562e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
586,1,8.75481e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
587,1,8.24556e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
588,1,5.76019e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
589,1,2.56034e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
590,1,-3.86438e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
591,1,-2.90047e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
592,1,-3.94889e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
593,1,-3.95994e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
594,1,-3.02989e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
595,1,-1.80226e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
596,1,-1.03144e-11,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
597,1,1.17831e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
598,1,2.20517e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
599,1,2.72941e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
600,1,2.70918e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
600,1,2.70918e-10,0.156983,0.0534067,6.95751,16.5203,1.85125,-0.0482644
